,created_at,forks_count,full_name,id,name,owner,updated_at
2278,2018-09-07T15:46:59Z,0,sohcapital/python-variables-lab-data-science-intro-000,147844094,python-variables-lab-data-science-intro-000,"{'login': 'sohcapital', 'id': 43043326, 'node_id': 'MDQ6VXNlcjQzMDQzMzI2', 'avatar_url': 'https://avatars3.githubusercontent.com/u/43043326?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/sohcapital', 'html_url': 'https://github.com/sohcapital', 'followers_url': 'https://api.github.com/users/sohcapital/followers', 'following_url': 'https://api.github.com/users/sohcapital/following{/other_user}', 'gists_url': 'https://api.github.com/users/sohcapital/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/sohcapital/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/sohcapital/subscriptions', 'organizations_url': 'https://api.github.com/users/sohcapital/orgs', 'repos_url': 'https://api.github.com/users/sohcapital/repos', 'events_url': 'https://api.github.com/users/sohcapital/events{/privacy}', 'received_events_url': 'https://api.github.com/users/sohcapital/received_events', 'type': 'User', 'site_admin': False}",2018-09-07T15:47:01Z
2279,2018-09-07T14:48:12Z,0,batsum/python-variables-lab-data-science-intro-000,147836945,python-variables-lab-data-science-intro-000,"{'login': 'batsum', 'id': 17651981, 'node_id': 'MDQ6VXNlcjE3NjUxOTgx', 'avatar_url': 'https://avatars0.githubusercontent.com/u/17651981?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/batsum', 'html_url': 'https://github.com/batsum', 'followers_url': 'https://api.github.com/users/batsum/followers', 'following_url': 'https://api.github.com/users/batsum/following{/other_user}', 'gists_url': 'https://api.github.com/users/batsum/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/batsum/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/batsum/subscriptions', 'organizations_url': 'https://api.github.com/users/batsum/orgs', 'repos_url': 'https://api.github.com/users/batsum/repos', 'events_url': 'https://api.github.com/users/batsum/events{/privacy}', 'received_events_url': 'https://api.github.com/users/batsum/received_events', 'type': 'User', 'site_admin': False}",2018-09-07T14:48:14Z
2280,2018-09-07T13:43:51Z,0,coldaltruism/python-variables-lab-data-science-intro-000,147828960,python-variables-lab-data-science-intro-000,"{'login': 'coldaltruism', 'id': 43048098, 'node_id': 'MDQ6VXNlcjQzMDQ4MDk4', 'avatar_url': 'https://avatars2.githubusercontent.com/u/43048098?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/coldaltruism', 'html_url': 'https://github.com/coldaltruism', 'followers_url': 'https://api.github.com/users/coldaltruism/followers', 'following_url': 'https://api.github.com/users/coldaltruism/following{/other_user}', 'gists_url': 'https://api.github.com/users/coldaltruism/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/coldaltruism/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/coldaltruism/subscriptions', 'organizations_url': 'https://api.github.com/users/coldaltruism/orgs', 'repos_url': 'https://api.github.com/users/coldaltruism/repos', 'events_url': 'https://api.github.com/users/coldaltruism/events{/privacy}', 'received_events_url': 'https://api.github.com/users/coldaltruism/received_events', 'type': 'User', 'site_admin': False}",2018-09-07T13:43:53Z
2281,2018-09-07T06:12:49Z,0,hacklk/python-variables-lab-data-science-intro-000,147778992,python-variables-lab-data-science-intro-000,"{'login': 'hacklk', 'id': 32157161, 'node_id': 'MDQ6VXNlcjMyMTU3MTYx', 'avatar_url': 'https://avatars0.githubusercontent.com/u/32157161?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/hacklk', 'html_url': 'https://github.com/hacklk', 'followers_url': 'https://api.github.com/users/hacklk/followers', 'following_url': 'https://api.github.com/users/hacklk/following{/other_user}', 'gists_url': 'https://api.github.com/users/hacklk/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/hacklk/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/hacklk/subscriptions', 'organizations_url': 'https://api.github.com/users/hacklk/orgs', 'repos_url': 'https://api.github.com/users/hacklk/repos', 'events_url': 'https://api.github.com/users/hacklk/events{/privacy}', 'received_events_url': 'https://api.github.com/users/hacklk/received_events', 'type': 'User', 'site_admin': False}",2018-09-07T06:12:51Z
2282,2018-09-07T05:31:07Z,0,ausmjoes/python-variables-lab-data-science-intro-000,147775105,python-variables-lab-data-science-intro-000,"{'login': 'ausmjoes', 'id': 22152840, 'node_id': 'MDQ6VXNlcjIyMTUyODQw', 'avatar_url': 'https://avatars3.githubusercontent.com/u/22152840?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ausmjoes', 'html_url': 'https://github.com/ausmjoes', 'followers_url': 'https://api.github.com/users/ausmjoes/followers', 'following_url': 'https://api.github.com/users/ausmjoes/following{/other_user}', 'gists_url': 'https://api.github.com/users/ausmjoes/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ausmjoes/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ausmjoes/subscriptions', 'organizations_url': 'https://api.github.com/users/ausmjoes/orgs', 'repos_url': 'https://api.github.com/users/ausmjoes/repos', 'events_url': 'https://api.github.com/users/ausmjoes/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ausmjoes/received_events', 'type': 'User', 'site_admin': False}",2018-09-07T05:31:09Z
2283,2018-09-06T22:43:11Z,0,BilGhal/python-variables-lab-data-science-intro-000,147741675,python-variables-lab-data-science-intro-000,"{'login': 'BilGhal', 'id': 43050431, 'node_id': 'MDQ6VXNlcjQzMDUwNDMx', 'avatar_url': 'https://avatars0.githubusercontent.com/u/43050431?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/BilGhal', 'html_url': 'https://github.com/BilGhal', 'followers_url': 'https://api.github.com/users/BilGhal/followers', 'following_url': 'https://api.github.com/users/BilGhal/following{/other_user}', 'gists_url': 'https://api.github.com/users/BilGhal/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/BilGhal/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/BilGhal/subscriptions', 'organizations_url': 'https://api.github.com/users/BilGhal/orgs', 'repos_url': 'https://api.github.com/users/BilGhal/repos', 'events_url': 'https://api.github.com/users/BilGhal/events{/privacy}', 'received_events_url': 'https://api.github.com/users/BilGhal/received_events', 'type': 'User', 'site_admin': False}",2018-09-06T22:43:13Z
2284,2018-09-06T22:21:21Z,0,ramyasaidudala/python-variables-lab-data-science-intro-000,147740064,python-variables-lab-data-science-intro-000,"{'login': 'ramyasaidudala', 'id': 17690793, 'node_id': 'MDQ6VXNlcjE3NjkwNzkz', 'avatar_url': 'https://avatars2.githubusercontent.com/u/17690793?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ramyasaidudala', 'html_url': 'https://github.com/ramyasaidudala', 'followers_url': 'https://api.github.com/users/ramyasaidudala/followers', 'following_url': 'https://api.github.com/users/ramyasaidudala/following{/other_user}', 'gists_url': 'https://api.github.com/users/ramyasaidudala/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ramyasaidudala/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ramyasaidudala/subscriptions', 'organizations_url': 'https://api.github.com/users/ramyasaidudala/orgs', 'repos_url': 'https://api.github.com/users/ramyasaidudala/repos', 'events_url': 'https://api.github.com/users/ramyasaidudala/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ramyasaidudala/received_events', 'type': 'User', 'site_admin': False}",2018-09-06T22:21:23Z
2285,2018-09-06T21:54:21Z,0,Sorjal/python-variables-lab-data-science-intro-000,147737899,python-variables-lab-data-science-intro-000,"{'login': 'Sorjal', 'id': 31076959, 'node_id': 'MDQ6VXNlcjMxMDc2OTU5', 'avatar_url': 'https://avatars3.githubusercontent.com/u/31076959?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Sorjal', 'html_url': 'https://github.com/Sorjal', 'followers_url': 'https://api.github.com/users/Sorjal/followers', 'following_url': 'https://api.github.com/users/Sorjal/following{/other_user}', 'gists_url': 'https://api.github.com/users/Sorjal/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Sorjal/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Sorjal/subscriptions', 'organizations_url': 'https://api.github.com/users/Sorjal/orgs', 'repos_url': 'https://api.github.com/users/Sorjal/repos', 'events_url': 'https://api.github.com/users/Sorjal/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Sorjal/received_events', 'type': 'User', 'site_admin': False}",2018-09-06T21:54:23Z
2286,2018-09-06T20:43:10Z,0,crystalmaro/python-variables-lab-data-science-intro-000,147731250,python-variables-lab-data-science-intro-000,"{'login': 'crystalmaro', 'id': 30251553, 'node_id': 'MDQ6VXNlcjMwMjUxNTUz', 'avatar_url': 'https://avatars0.githubusercontent.com/u/30251553?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/crystalmaro', 'html_url': 'https://github.com/crystalmaro', 'followers_url': 'https://api.github.com/users/crystalmaro/followers', 'following_url': 'https://api.github.com/users/crystalmaro/following{/other_user}', 'gists_url': 'https://api.github.com/users/crystalmaro/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/crystalmaro/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/crystalmaro/subscriptions', 'organizations_url': 'https://api.github.com/users/crystalmaro/orgs', 'repos_url': 'https://api.github.com/users/crystalmaro/repos', 'events_url': 'https://api.github.com/users/crystalmaro/events{/privacy}', 'received_events_url': 'https://api.github.com/users/crystalmaro/received_events', 'type': 'User', 'site_admin': False}",2018-09-06T20:43:12Z
2287,2018-09-06T19:41:48Z,0,bnalamadgu/python-variables-lab-data-science-intro-000,147724679,python-variables-lab-data-science-intro-000,"{'login': 'bnalamadgu', 'id': 38792347, 'node_id': 'MDQ6VXNlcjM4NzkyMzQ3', 'avatar_url': 'https://avatars1.githubusercontent.com/u/38792347?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/bnalamadgu', 'html_url': 'https://github.com/bnalamadgu', 'followers_url': 'https://api.github.com/users/bnalamadgu/followers', 'following_url': 'https://api.github.com/users/bnalamadgu/following{/other_user}', 'gists_url': 'https://api.github.com/users/bnalamadgu/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/bnalamadgu/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/bnalamadgu/subscriptions', 'organizations_url': 'https://api.github.com/users/bnalamadgu/orgs', 'repos_url': 'https://api.github.com/users/bnalamadgu/repos', 'events_url': 'https://api.github.com/users/bnalamadgu/events{/privacy}', 'received_events_url': 'https://api.github.com/users/bnalamadgu/received_events', 'type': 'User', 'site_admin': False}",2018-09-06T19:41:50Z
2288,2018-09-06T17:52:07Z,0,GhostHaux/python-variables-lab-data-science-intro-000,147712033,python-variables-lab-data-science-intro-000,"{'login': 'GhostHaux', 'id': 42916872, 'node_id': 'MDQ6VXNlcjQyOTE2ODcy', 'avatar_url': 'https://avatars3.githubusercontent.com/u/42916872?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/GhostHaux', 'html_url': 'https://github.com/GhostHaux', 'followers_url': 'https://api.github.com/users/GhostHaux/followers', 'following_url': 'https://api.github.com/users/GhostHaux/following{/other_user}', 'gists_url': 'https://api.github.com/users/GhostHaux/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/GhostHaux/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/GhostHaux/subscriptions', 'organizations_url': 'https://api.github.com/users/GhostHaux/orgs', 'repos_url': 'https://api.github.com/users/GhostHaux/repos', 'events_url': 'https://api.github.com/users/GhostHaux/events{/privacy}', 'received_events_url': 'https://api.github.com/users/GhostHaux/received_events', 'type': 'User', 'site_admin': False}",2018-09-06T17:52:09Z
2289,2018-09-06T17:22:28Z,0,heather-kirk/python-variables-lab-data-science-intro-000,147708561,python-variables-lab-data-science-intro-000,"{'login': 'heather-kirk', 'id': 43010638, 'node_id': 'MDQ6VXNlcjQzMDEwNjM4', 'avatar_url': 'https://avatars0.githubusercontent.com/u/43010638?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/heather-kirk', 'html_url': 'https://github.com/heather-kirk', 'followers_url': 'https://api.github.com/users/heather-kirk/followers', 'following_url': 'https://api.github.com/users/heather-kirk/following{/other_user}', 'gists_url': 'https://api.github.com/users/heather-kirk/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/heather-kirk/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/heather-kirk/subscriptions', 'organizations_url': 'https://api.github.com/users/heather-kirk/orgs', 'repos_url': 'https://api.github.com/users/heather-kirk/repos', 'events_url': 'https://api.github.com/users/heather-kirk/events{/privacy}', 'received_events_url': 'https://api.github.com/users/heather-kirk/received_events', 'type': 'User', 'site_admin': False}",2018-09-06T17:22:30Z
2290,2018-09-06T15:50:56Z,0,tropicberry/python-variables-lab-data-science-intro-000,147697503,python-variables-lab-data-science-intro-000,"{'login': 'tropicberry', 'id': 42974817, 'node_id': 'MDQ6VXNlcjQyOTc0ODE3', 'avatar_url': 'https://avatars1.githubusercontent.com/u/42974817?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/tropicberry', 'html_url': 'https://github.com/tropicberry', 'followers_url': 'https://api.github.com/users/tropicberry/followers', 'following_url': 'https://api.github.com/users/tropicberry/following{/other_user}', 'gists_url': 'https://api.github.com/users/tropicberry/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/tropicberry/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/tropicberry/subscriptions', 'organizations_url': 'https://api.github.com/users/tropicberry/orgs', 'repos_url': 'https://api.github.com/users/tropicberry/repos', 'events_url': 'https://api.github.com/users/tropicberry/events{/privacy}', 'received_events_url': 'https://api.github.com/users/tropicberry/received_events', 'type': 'User', 'site_admin': False}",2018-09-06T15:50:58Z
2291,2018-09-06T15:28:08Z,0,jaeroong/python-variables-lab-data-science-intro-000,147694680,python-variables-lab-data-science-intro-000,"{'login': 'jaeroong', 'id': 2838337, 'node_id': 'MDQ6VXNlcjI4MzgzMzc=', 'avatar_url': 'https://avatars1.githubusercontent.com/u/2838337?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jaeroong', 'html_url': 'https://github.com/jaeroong', 'followers_url': 'https://api.github.com/users/jaeroong/followers', 'following_url': 'https://api.github.com/users/jaeroong/following{/other_user}', 'gists_url': 'https://api.github.com/users/jaeroong/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jaeroong/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jaeroong/subscriptions', 'organizations_url': 'https://api.github.com/users/jaeroong/orgs', 'repos_url': 'https://api.github.com/users/jaeroong/repos', 'events_url': 'https://api.github.com/users/jaeroong/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jaeroong/received_events', 'type': 'User', 'site_admin': False}",2018-09-06T15:28:10Z
2292,2018-09-06T14:19:17Z,0,MattCowin/python-variables-lab-data-science-intro-000,147684978,python-variables-lab-data-science-intro-000,"{'login': 'MattCowin', 'id': 34175941, 'node_id': 'MDQ6VXNlcjM0MTc1OTQx', 'avatar_url': 'https://avatars0.githubusercontent.com/u/34175941?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/MattCowin', 'html_url': 'https://github.com/MattCowin', 'followers_url': 'https://api.github.com/users/MattCowin/followers', 'following_url': 'https://api.github.com/users/MattCowin/following{/other_user}', 'gists_url': 'https://api.github.com/users/MattCowin/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/MattCowin/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/MattCowin/subscriptions', 'organizations_url': 'https://api.github.com/users/MattCowin/orgs', 'repos_url': 'https://api.github.com/users/MattCowin/repos', 'events_url': 'https://api.github.com/users/MattCowin/events{/privacy}', 'received_events_url': 'https://api.github.com/users/MattCowin/received_events', 'type': 'User', 'site_admin': False}",2018-09-06T14:19:19Z
2293,2018-09-06T11:36:47Z,0,njebza/python-variables-lab-data-science-intro-000,147664394,python-variables-lab-data-science-intro-000,"{'login': 'njebza', 'id': 42409309, 'node_id': 'MDQ6VXNlcjQyNDA5MzA5', 'avatar_url': 'https://avatars3.githubusercontent.com/u/42409309?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/njebza', 'html_url': 'https://github.com/njebza', 'followers_url': 'https://api.github.com/users/njebza/followers', 'following_url': 'https://api.github.com/users/njebza/following{/other_user}', 'gists_url': 'https://api.github.com/users/njebza/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/njebza/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/njebza/subscriptions', 'organizations_url': 'https://api.github.com/users/njebza/orgs', 'repos_url': 'https://api.github.com/users/njebza/repos', 'events_url': 'https://api.github.com/users/njebza/events{/privacy}', 'received_events_url': 'https://api.github.com/users/njebza/received_events', 'type': 'User', 'site_admin': False}",2018-09-06T11:36:49Z
2294,2018-09-06T04:05:15Z,0,tumioo/python-variables-lab-data-science-intro-000,147615699,python-variables-lab-data-science-intro-000,"{'login': 'tumioo', 'id': 13201339, 'node_id': 'MDQ6VXNlcjEzMjAxMzM5', 'avatar_url': 'https://avatars3.githubusercontent.com/u/13201339?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/tumioo', 'html_url': 'https://github.com/tumioo', 'followers_url': 'https://api.github.com/users/tumioo/followers', 'following_url': 'https://api.github.com/users/tumioo/following{/other_user}', 'gists_url': 'https://api.github.com/users/tumioo/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/tumioo/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/tumioo/subscriptions', 'organizations_url': 'https://api.github.com/users/tumioo/orgs', 'repos_url': 'https://api.github.com/users/tumioo/repos', 'events_url': 'https://api.github.com/users/tumioo/events{/privacy}', 'received_events_url': 'https://api.github.com/users/tumioo/received_events', 'type': 'User', 'site_admin': False}",2018-09-06T04:05:17Z
2295,2018-09-05T18:55:30Z,0,perfectaracing/python-variables-lab-data-science-intro-000,147565339,python-variables-lab-data-science-intro-000,"{'login': 'perfectaracing', 'id': 35240426, 'node_id': 'MDQ6VXNlcjM1MjQwNDI2', 'avatar_url': 'https://avatars3.githubusercontent.com/u/35240426?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/perfectaracing', 'html_url': 'https://github.com/perfectaracing', 'followers_url': 'https://api.github.com/users/perfectaracing/followers', 'following_url': 'https://api.github.com/users/perfectaracing/following{/other_user}', 'gists_url': 'https://api.github.com/users/perfectaracing/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/perfectaracing/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/perfectaracing/subscriptions', 'organizations_url': 'https://api.github.com/users/perfectaracing/orgs', 'repos_url': 'https://api.github.com/users/perfectaracing/repos', 'events_url': 'https://api.github.com/users/perfectaracing/events{/privacy}', 'received_events_url': 'https://api.github.com/users/perfectaracing/received_events', 'type': 'User', 'site_admin': False}",2018-09-05T18:55:32Z
2296,2018-09-05T17:13:08Z,0,kmceuen/python-variables-lab-data-science-intro-000,147553248,python-variables-lab-data-science-intro-000,"{'login': 'kmceuen', 'id': 8118605, 'node_id': 'MDQ6VXNlcjgxMTg2MDU=', 'avatar_url': 'https://avatars0.githubusercontent.com/u/8118605?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/kmceuen', 'html_url': 'https://github.com/kmceuen', 'followers_url': 'https://api.github.com/users/kmceuen/followers', 'following_url': 'https://api.github.com/users/kmceuen/following{/other_user}', 'gists_url': 'https://api.github.com/users/kmceuen/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/kmceuen/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/kmceuen/subscriptions', 'organizations_url': 'https://api.github.com/users/kmceuen/orgs', 'repos_url': 'https://api.github.com/users/kmceuen/repos', 'events_url': 'https://api.github.com/users/kmceuen/events{/privacy}', 'received_events_url': 'https://api.github.com/users/kmceuen/received_events', 'type': 'User', 'site_admin': False}",2018-09-05T17:13:10Z
2297,2018-09-05T17:04:35Z,0,Michalk2/python-variables-lab-data-science-intro-000,147552223,python-variables-lab-data-science-intro-000,"{'login': 'Michalk2', 'id': 42983950, 'node_id': 'MDQ6VXNlcjQyOTgzOTUw', 'avatar_url': 'https://avatars3.githubusercontent.com/u/42983950?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Michalk2', 'html_url': 'https://github.com/Michalk2', 'followers_url': 'https://api.github.com/users/Michalk2/followers', 'following_url': 'https://api.github.com/users/Michalk2/following{/other_user}', 'gists_url': 'https://api.github.com/users/Michalk2/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Michalk2/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Michalk2/subscriptions', 'organizations_url': 'https://api.github.com/users/Michalk2/orgs', 'repos_url': 'https://api.github.com/users/Michalk2/repos', 'events_url': 'https://api.github.com/users/Michalk2/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Michalk2/received_events', 'type': 'User', 'site_admin': False}",2018-09-05T17:04:37Z
2298,2018-09-05T15:33:17Z,0,WhiteCreme/python-variables-lab-data-science-intro-000,147540695,python-variables-lab-data-science-intro-000,"{'login': 'WhiteCreme', 'id': 7252183, 'node_id': 'MDQ6VXNlcjcyNTIxODM=', 'avatar_url': 'https://avatars2.githubusercontent.com/u/7252183?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/WhiteCreme', 'html_url': 'https://github.com/WhiteCreme', 'followers_url': 'https://api.github.com/users/WhiteCreme/followers', 'following_url': 'https://api.github.com/users/WhiteCreme/following{/other_user}', 'gists_url': 'https://api.github.com/users/WhiteCreme/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/WhiteCreme/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/WhiteCreme/subscriptions', 'organizations_url': 'https://api.github.com/users/WhiteCreme/orgs', 'repos_url': 'https://api.github.com/users/WhiteCreme/repos', 'events_url': 'https://api.github.com/users/WhiteCreme/events{/privacy}', 'received_events_url': 'https://api.github.com/users/WhiteCreme/received_events', 'type': 'User', 'site_admin': False}",2018-09-05T15:33:19Z
2299,2018-09-05T14:22:08Z,0,dgeong/python-variables-lab-data-science-intro-000,147530382,python-variables-lab-data-science-intro-000,"{'login': 'dgeong', 'id': 10841267, 'node_id': 'MDQ6VXNlcjEwODQxMjY3', 'avatar_url': 'https://avatars1.githubusercontent.com/u/10841267?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/dgeong', 'html_url': 'https://github.com/dgeong', 'followers_url': 'https://api.github.com/users/dgeong/followers', 'following_url': 'https://api.github.com/users/dgeong/following{/other_user}', 'gists_url': 'https://api.github.com/users/dgeong/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/dgeong/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/dgeong/subscriptions', 'organizations_url': 'https://api.github.com/users/dgeong/orgs', 'repos_url': 'https://api.github.com/users/dgeong/repos', 'events_url': 'https://api.github.com/users/dgeong/events{/privacy}', 'received_events_url': 'https://api.github.com/users/dgeong/received_events', 'type': 'User', 'site_admin': False}",2018-09-05T14:22:10Z
2300,2018-09-05T13:51:30Z,0,caileetest01/python-variables-lab-data-science-intro-000,147525536,python-variables-lab-data-science-intro-000,"{'login': 'caileetest01', 'id': 42577063, 'node_id': 'MDQ6VXNlcjQyNTc3MDYz', 'avatar_url': 'https://avatars3.githubusercontent.com/u/42577063?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/caileetest01', 'html_url': 'https://github.com/caileetest01', 'followers_url': 'https://api.github.com/users/caileetest01/followers', 'following_url': 'https://api.github.com/users/caileetest01/following{/other_user}', 'gists_url': 'https://api.github.com/users/caileetest01/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/caileetest01/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/caileetest01/subscriptions', 'organizations_url': 'https://api.github.com/users/caileetest01/orgs', 'repos_url': 'https://api.github.com/users/caileetest01/repos', 'events_url': 'https://api.github.com/users/caileetest01/events{/privacy}', 'received_events_url': 'https://api.github.com/users/caileetest01/received_events', 'type': 'User', 'site_admin': False}",2018-09-05T13:51:32Z
2301,2018-09-05T04:18:00Z,0,bryanflorence/python-variables-lab-data-science-intro-000,147458830,python-variables-lab-data-science-intro-000,"{'login': 'bryanflorence', 'id': 23565755, 'node_id': 'MDQ6VXNlcjIzNTY1NzU1', 'avatar_url': 'https://avatars1.githubusercontent.com/u/23565755?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/bryanflorence', 'html_url': 'https://github.com/bryanflorence', 'followers_url': 'https://api.github.com/users/bryanflorence/followers', 'following_url': 'https://api.github.com/users/bryanflorence/following{/other_user}', 'gists_url': 'https://api.github.com/users/bryanflorence/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/bryanflorence/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/bryanflorence/subscriptions', 'organizations_url': 'https://api.github.com/users/bryanflorence/orgs', 'repos_url': 'https://api.github.com/users/bryanflorence/repos', 'events_url': 'https://api.github.com/users/bryanflorence/events{/privacy}', 'received_events_url': 'https://api.github.com/users/bryanflorence/received_events', 'type': 'User', 'site_admin': False}",2018-09-05T04:18:02Z
2302,2018-09-05T01:36:12Z,0,ursoadam/python-variables-lab-data-science-intro-000,147442698,python-variables-lab-data-science-intro-000,"{'login': 'ursoadam', 'id': 42855893, 'node_id': 'MDQ6VXNlcjQyODU1ODkz', 'avatar_url': 'https://avatars2.githubusercontent.com/u/42855893?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ursoadam', 'html_url': 'https://github.com/ursoadam', 'followers_url': 'https://api.github.com/users/ursoadam/followers', 'following_url': 'https://api.github.com/users/ursoadam/following{/other_user}', 'gists_url': 'https://api.github.com/users/ursoadam/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ursoadam/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ursoadam/subscriptions', 'organizations_url': 'https://api.github.com/users/ursoadam/orgs', 'repos_url': 'https://api.github.com/users/ursoadam/repos', 'events_url': 'https://api.github.com/users/ursoadam/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ursoadam/received_events', 'type': 'User', 'site_admin': False}",2018-09-05T01:36:14Z
2303,2018-09-05T00:20:27Z,0,annafin/python-variables-lab-data-science-intro-000,147436003,python-variables-lab-data-science-intro-000,"{'login': 'annafin', 'id': 41458148, 'node_id': 'MDQ6VXNlcjQxNDU4MTQ4', 'avatar_url': 'https://avatars0.githubusercontent.com/u/41458148?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/annafin', 'html_url': 'https://github.com/annafin', 'followers_url': 'https://api.github.com/users/annafin/followers', 'following_url': 'https://api.github.com/users/annafin/following{/other_user}', 'gists_url': 'https://api.github.com/users/annafin/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/annafin/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/annafin/subscriptions', 'organizations_url': 'https://api.github.com/users/annafin/orgs', 'repos_url': 'https://api.github.com/users/annafin/repos', 'events_url': 'https://api.github.com/users/annafin/events{/privacy}', 'received_events_url': 'https://api.github.com/users/annafin/received_events', 'type': 'User', 'site_admin': False}",2018-09-05T00:20:30Z
